BORE_SUBTY,STATUS,SPUD_DATE,LATITUDE,LONGITUDE
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2000-10-17,-24.797405,150.021158
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2000-10-17,-24.737355,150.006769
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2000-10-18,-24.803714,150.024135
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2000-10-18,-24.696405,150.02448
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2000-10-19,-24.645561,149.068474
EXPLORATION WELL,PLUGGED AND ABANDONED,2000-11-07,-26.897436,150.730458
EXPLORATION WELL,PLUGGED AND ABANDONED,2000-11-18,-26.872733,150.425585
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2000-12-03,-26.048555,150.093636
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2000-12-05,-26.651992,150.368838
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2000-12-10,-26.052419,150.09013
EXPLORATION WELL,PLUGGED AND ABANDONED,2000-12-12,-26.428558,150.068163
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2000-12-15,-21.961203,148.038002
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2000-12-22,-25.42433,148.915181
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-01-12,-21.968755,148.038091
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-01-14,-21.962078,148.042416
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-01-17,-26.209906,149.98043
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2001-01-17,-26.165042,150.044205
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-01-19,-26.880977,150.427027
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2001-01-21,-21.971205,148.042505
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-01-26,-21.961806,148.033427
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-01-31,-21.970777,148.033593
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-02-03,-26.017219,150.014356
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-02-05,-25.622244,148.919122
APPRAISAL WELL,PLUGGED AND ABANDONED,2001-02-08,-26.89305,150.426372
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-02-14,-27.292111,150.685414
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-02-23,-26.87291,150.434325
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-03-09,-25.631913,148.929083
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-03-16,-23.231549,148.445483
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-03-21,-26.864411,150.42648
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-03-26,-23.022897,148.616494
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-03-30,-26.258569,149.916902
APPRAISAL WELL,PLUGGED AND ABANDONED,2001-04-06,-24.588689,149.966394
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-04-07,-26.784916,150.294066
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2001-04-09,-24.445175,150.019877
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-04-11,-25.63151,148.948789
APPRAISAL WELL,PLUGGED AND ABANDONED,2001-04-11,-23.343672,148.301906
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2001-04-25,-27.390847,150.731522
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-04-27,-26.883364,150.414547
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2001-05-08,-25.868044,150.077997
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-05-10,-26.248944,149.838625
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2001-05-20,-25.934922,150.047197
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-05-24,-26.789022,150.293419
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-05-31,-25.997011,150.092291
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-06-02,-25.632058,148.908533
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-06-04,-26.82861,150.604694
APPRAISAL WELL,PLUGGED AND ABANDONED,2001-06-05,-26.261856,149.916783
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2001-06-09,-25.978185,150.054436
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-06-10,-26.685566,150.165481
APPRAISAL WELL,PLUGGED AND ABANDONED,2001-06-10,-26.42906,150.072124
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-06-17,-26.731252,150.285758
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-06-18,-25.979985,150.078541
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-06-21,-26.725833,150.353806
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-06-25,-25.993452,150.077741
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-06-25,-27.271916,151.040005
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-06-25,-27.271916,151.040005
EXPLORATION WELL,WATER BORE,2001-07-01,-26.308228,150.126172
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2001-07-04,-25.570335,150.105028
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-07-05,-26.747455,150.598647
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-07-11,-25.640944,148.918624
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-07-19,-25.955144,148.63764
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-07-22,-25.658742,148.916785
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-07-22,-26.8096,150.63933
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-07-25,-26.019824,150.100192
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-07-31,-26.013325,150.082374
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-08-04,-25.648747,148.907994
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-08-07,-26.003108,150.073441
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-08-13,-26.0022,150.084086
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-08-16,-25.649169,148.929844
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-08-18,-26.043172,150.098494
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-08-22,-26.731499,150.277388
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-08-24,-25.98231,150.095605
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-09-01,-25.98843,150.094533
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-09-04,-26.728847,150.35265
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-09-08,-25.962914,150.083094
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-09-17,-26.966525,150.615397
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2001-09-17,-26.874472,150.38823
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-09-19,-27.95926,151.157765
APPRAISAL WELL,PLUGGED AND ABANDONED,2001-10-01,-26.425372,150.068788
APPRAISAL WELL,PLUGGED AND ABANDONED,2001-10-02,-26.875041,150.404606
APPRAISAL WELL,PLUGGED AND ABANDONED,2001-10-07,-26.881355,150.406578
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-10-12,-26.302039,149.717641
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2001-10-13,-26.881244,150.412456
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-10-20,-27.614058,151.226766
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-10-21,-27.462993,150.525533
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-10-21,-27.462975,150.525533
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2001-10-24,-27.389084,150.733055
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-11-01,-24.700092,150.028416
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-11-05,-24.689208,150.023947
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2001-11-06,-26.268516,149.79015
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-11-08,-24.686722,150.018658
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2001-11-14,-24.682524,150.018966
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-11-20,-26.79515,150.159164
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-11-29,-25.808567,149.038483
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-11-30,-21.965744,148.040969
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-12-02,-21.956658,148.013219
EXPLORATION WELL,PLUGGED AND ABANDONED,2001-12-03,-26.302039,149.717641
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-12-07,-21.944252,148.025783
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-12-09,-25.777444,148.973649
APPRAISAL WELL,PLUGGED AND ABANDONED,2001-12-12,-27.151361,150.799305
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2001-12-14,-21.959036,148.055453
APPRAISAL WELL,PRODUCING HYDROCARBONS,2001-12-22,-25.684111,148.874374
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-01-04,-26.828535,150.604842
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-01-09,-21.97203,148.059786
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-01-11,-25.64068,148.938536
APPRAISAL WELL,PRODUCING HYDROCARBONS,2002-01-29,-25.728291,148.900753
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-02-04,-21.993202,148.051733
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-02-08,-21.976835,148.046236
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-02-12,-21.97678,148.013331
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-02-14,-21.947644,148.001344
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-02-19,-21.960967,148.009508
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-02-19,-21.959853,148.008242
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-03-05,-25.723299,148.910022
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-03-14,-25.647627,148.865808
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-03-28,-25.679088,148.895955
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-04-09,-25.719322,148.887191
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-04-10,-27.390605,150.735064
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-04-11,-25.690025,148.893494
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-04-15,-21.958136,148.033352
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-04-25,-27.389166,150.74
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-05-05,-25.704275,148.889964
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-05-09,-27.392033,150.730463
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-05-10,-25.686627,148.908458
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-05-13,-21.913111,148.035102
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-05-15,-21.856586,148.03563
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-05-18,-27.386344,150.733572
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-05-18,-27.031697,150.842269
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-05-23,-25.66861,148.874227
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-05-26,-27.395011,150.736614
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-06-04,-26.769166,150.159111
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2002-06-04,-21.958222,148.033708
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2002-06-04,-21.952025,148.026024
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-06-12,-27.406903,151.149111
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-13,-21.888269,148.034914
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-13,-24.751156,150.021288
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-06-13,-27.536075,150.643819
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-14,-26.880333,150.323891
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-06-15,-21.962345,148.054408
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-18,-24.756906,150.016111
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-19,-24.589147,149.236247
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-06-20,-25.659519,148.879327
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-20,-24.854675,149.093094
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-21,-26.874297,150.326569
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-06-21,-21.969328,148.060736
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-23,-21.912811,148.058808
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-25,-24.757744,150.021694
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-27,-26.875338,150.322244
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-06-30,-24.750794,150.0139
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-07-02,-26.871991,150.319552
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-07-05,-24.749475,150.017444
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-07-10,-24.600369,150.006686
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-07-11,-21.891194,148.049614
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-07-11,-26.381777,149.170208
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-07-11,-26.877647,150.317535
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-07-12,-27.151094,150.801033
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2002-07-13,-24.593091,150.004808
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-07-18,-27.687352,142.540186
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-07-21,-25.069241,148.931122
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-07-23,-25.766894,148.960267
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-07-24,-24.44733,150.023163
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-07-25,-26.311103,149.968744
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-07-26,-27.525369,151.605808
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-07-31,-26.24368,149.512553
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-08-01,-27.431966,151.32873
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2002-08-01,-24.598586,150.011603
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-08-05,-27.030166,150.840319
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-08-07,-21.96275,148.085819
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-08-08,-26.034805,149.213653
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-08-09,-25.578027,148.886841
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-08-09,-27.028755,150.842014
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-08-10,-26.03151,149.108839
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-08-12,-21.936065,148.04683
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-08-17,-21.947391,148.062106
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-08-20,-26.905347,150.354806
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-08-20,-21.954033,148.078888
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-08-25,-26.021069,149.122852
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-09-02,-27.361204,151.585806
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-09-03,-26.046864,149.057728
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-09-03,-26.032094,149.123097
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-09-05,-27.031558,150.838697
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-09-10,-25.289139,148.937989
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-09-11,-26.042825,149.11978
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-09-13,-25.572999,149.079699
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-09-17,-26.156183,149.909844
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-09-17,-27.685033,152.817708
APPRAISAL WELL,PRODUCING HYDROCARBONS,2002-09-21,-25.986608,149.124702
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-09-21,-27.028666,150.838786
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-09-25,-24.43905,150.022452
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-09-28,-26.12893,149.662322
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-09-28,-25.289152,148.937927
APPRAISAL WELL,PRODUCING HYDROCARBONS,2002-09-28,-25.985611,149.045944
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-09-30,-25.457083,149.044136
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-10-06,-26.048536,150.103736
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-10-11,-28.163039,152.881385
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-10-12,-26.056997,150.093561
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-10-18,-24.517697,148.954494
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-10-18,-25.38978,149.027524
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-10-19,-25.066503,150.066353
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-10-21,-26.001489,150.100719
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-10-24,-25.06903,150.075155
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-10-24,-27.031638,150.841922
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-10-28,-25.99993,150.079058
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2002-11-07,-25.069247,150.074978
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-11-08,-28.126474,150.741943
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-11-18,-25.657614,148.895522
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-11-23,-27.535972,151.165633
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2002-11-27,-25.644147,148.89775
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2002-12-07,-21.631344,148.057914
APPRAISAL WELL,PLUGGED AND ABANDONED,2002-12-11,-25.798639,149.179366
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2002-12-13,-25.601903,148.90205
EXPLORATION WELL,PLUGGED AND ABANDONED,2002-12-17,-27.70555,151.1479
EXPLORATION WELL,PLUGGED AND ABANDONED,2003-01-15,-27.407389,151.140419
EXPLORATION WELL,PLUGGED AND ABANDONED,2003-01-24,-26.223844,149.161494
EXPLORATION WELL,PLUGGED AND ABANDONED,2003-01-28,-28.011247,150.912108
APPRAISAL WELL,PLUGGED AND ABANDONED,2003-02-09,-21.994847,148.035375
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-02-14,-25.613069,148.908158
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-02-16,-21.9614,148.007811
APPRAISAL WELL,PLUGGED AND ABANDONED,2003-02-18,-25.838897,148.958539
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-02-24,-26.878324,150.328488
EXPLORATION WELL,PLUGGED AND ABANDONED,2003-02-25,-26.871115,150.297469
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-03-06,-21.987555,148.074433
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-03-09,-25.627985,148.900103
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-03-11,-21.976685,148.032663
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-03-12,-21.996397,148.092002
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-03-14,-21.976663,148.033455
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-03-15,-21.977338,148.03318
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-03-19,-21.976474,148.046533
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-03-20,-21.976899,148.04575
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-03-20,-21.977213,148.046522
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-04-01,-25.690191,148.921377
DEVELOPMENT WELL,UNKNOWN,2003-04-01,-21.956228,148.022885
DEVELOPMENT WELL,UNKNOWN,2003-04-08,-21.961115,148.014685
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-04-21,-26.873888,150.314939
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-04-24,-25.699644,148.911333
DEVELOPMENT WELL,UNKNOWN,2003-04-27,-21.964287,148.018132
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-05-06,-26.874655,150.318777
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-05-13,-26.852197,150.297539
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-05-25,-25.713997,148.919277
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-06-02,-25.72223,148.924524
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-06-10,-25.733516,148.920372
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-06-15,-24.589416,149.993789
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2003-06-24,-24.609206,150.008219
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-06-25,-25.793752,149.033452
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-06-29,-24.570233,150.001958
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2003-06-29,-25.737239,149.091966
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-06-30,-25.755072,148.990322
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2003-07-05,-24.610261,150.001547
APPRAISAL WELL,PRODUCING HYDROCARBONS,2003-07-06,-25.925155,148.623172
APPRAISAL WELL,PLUGGED AND ABANDONED,2003-07-08,-25.875888,149.065411
APPRAISAL WELL,PLUGGED AND ABANDONED,2003-07-10,-24.587194,150.002139
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-07-12,-25.785733,148.979419
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-07-13,-25.988839,148.623238
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-07-14,-24.565583,150.009022
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-07-18,-25.758469,148.949605
APPRAISAL WELL,PLUGGED AND ABANDONED,2003-07-19,-27.382302,151.150008
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-07-19,-24.575185,149.993764
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-07-25,-24.581191,150.008386
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-07-31,-25.768819,149.027263
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-08-01,-24.614442,150.011617
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-08-01,-25.794969,149.009744
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-08-02,-25.769505,148.979027
EXPLORATION WELL,PLUGGED AND ABANDONED,2003-08-08,-26.510169,149.799716
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-08-12,-25.766278,148.99785
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-08-18,-25.759722,148.969127
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-08-26,-25.556756,150.104556
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-08-30,-21.98855,148.056725
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-09-01,-25.567185,148.890969
EXPLORATION WELL,PLUGGED AND ABANDONED,2003-09-01,-24.755569,148.931152
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-02,-21.978019,148.060203
APPRAISAL WELL,PLUGGED AND ABANDONED,2003-09-03,-26.105814,149.137208
EXPLORATION WELL,PLUGGED AND ABANDONED,2003-09-04,-27.0659,150.938641
EXPLORATION WELL,PLUGGED AND ABANDONED,2003-09-06,-25.092397,148.761731
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-08,-25.07611,148.989722
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-12,-21.984283,148.067163
EXPLORATION WELL,PLUGGED AND ABANDONED,2003-09-13,-27.0659,150.938641
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-14,-24.901386,149.104786
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-14,-21.984161,148.066906
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-16,-21.988981,148.056301
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-21,-25.996036,150.098461
APPRAISAL WELL,PLUGGED AND ABANDONED,2003-09-24,-27.384975,151.153028
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-26,-26.898702,150.366175
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-27,-26.895669,150.355675
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2003-09-28,-25.586236,148.879224
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-28,-26.905633,150.354606
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-28,-22.032027,148.085836
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2003-09-29,-26.907381,150.361264
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-30,-26.913711,150.35555
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-30,-21.983645,148.048229
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-09-30,-21.984036,148.048011
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2003-10-01,-26.912381,150.36535
