purpose,status,date,lat,lon
appraisal/pilot,suspended/capped/shut-in,2001-01-14,-21.962078,148.042416
exploration,plugged and abandoned,2001-01-17,-26.209906,149.98043
exploration,suspended/capped/shut-in,2001-01-17,-26.165042,150.044205
appraisal/pilot,suspended/capped/shut-in,2001-01-19,-26.880977,150.427027
development/production,producing,2001-01-21,-21.971205,148.042505
appraisal/pilot,suspended/capped/shut-in,2001-01-26,-21.961806,148.033427
appraisal/pilot,suspended/capped/shut-in,2001-01-31,-21.970777,148.033593
exploration,plugged and abandoned,2001-02-03,-26.017219,150.014356
exploration,plugged and abandoned,2001-02-04,-28.80911111,153.0379167
development/production,suspended/capped/shut-in,2001-02-05,-25.622244,148.919122
appraisal/pilot,plugged and abandoned,2001-02-08,-26.89305,150.426372
exploration,plugged and abandoned,2001-02-14,-27.292111,150.685414
exploration,plugged and abandoned,2001-02-16,-28.80911111,153.0379167
appraisal/pilot,suspended/capped/shut-in,2001-02-23,-26.87291,150.434325
development/production,suspended/capped/shut-in,2001-03-09,-25.631913,148.929083
exploration,plugged and abandoned,2001-03-16,-23.231549,148.445483
exploration,plugged and abandoned,2001-03-16,-28.69888889,153.0041667
appraisal/pilot,suspended/capped/shut-in,2001-03-21,-26.864411,150.42648
exploration,plugged and abandoned,2001-03-26,-23.022897,148.616494
exploration,plugged and abandoned,2001-03-30,-26.258569,149.916902
appraisal/pilot,plugged and abandoned,2001-04-06,-24.588689,149.966394
exploration,plugged and abandoned,2001-04-07,-26.784916,150.294066
exploration,plugged and abandoned,2001-04-08,-28.89225,153.06225
exploration,plugged and abandoned,2001-04-08,-29.353401,153.076746
exploration,suspended/capped/shut-in,2001-04-09,-24.445175,150.019877
development/production,suspended/capped/shut-in,2001-04-11,-25.63151,148.948789
appraisal/pilot,plugged and abandoned,2001-04-11,-23.343672,148.301906
exploration,suspended/capped/shut-in,2001-04-25,-27.390847,150.731522
exploration,plugged and abandoned,2001-04-27,-26.883364,150.414547
development/production,producing,2001-05-08,-25.868044,150.077997
exploration,plugged and abandoned,2001-05-10,-26.248944,149.838625
development/production,producing,2001-05-20,-25.934922,150.047197
appraisal/pilot,suspended/capped/shut-in,2001-05-24,-26.789022,150.293419
development/production,suspended/capped/shut-in,2001-05-31,-25.997011,150.092291
development/production,suspended/capped/shut-in,2001-06-02,-25.632058,148.908533
exploration,plugged and abandoned,2001-06-04,-26.82861,150.604694
appraisal/pilot,plugged and abandoned,2001-06-05,-26.261856,149.916783
development/production,producing,2001-06-09,-25.978185,150.054436
exploration,plugged and abandoned,2001-06-10,-26.685566,150.165481
appraisal/pilot,plugged and abandoned,2001-06-10,-26.42906,150.072124
exploration,plugged and abandoned,2001-06-17,-26.731252,150.285758
development/production,suspended/capped/shut-in,2001-06-18,-25.979985,150.078541
exploration,plugged and abandoned,2001-06-21,-26.725833,150.353806
development/production,suspended/capped/shut-in,2001-06-25,-25.993452,150.077741
exploration,plugged and abandoned,2001-06-25,-27.271916,151.040005
exploration,plugged and abandoned,2001-06-25,-27.271916,151.040005
exploration,water bore,2001-07-01,-26.308228,150.126172
exploration,suspended/capped/shut-in,2001-07-04,-25.570335,150.105028
exploration,plugged and abandoned,2001-07-05,-26.747455,150.598647
development/production,suspended/capped/shut-in,2001-07-11,-25.640944,148.918624
exploration,plugged and abandoned,2001-07-19,-25.955144,148.63764
development/production,suspended/capped/shut-in,2001-07-22,-25.658742,148.916785
exploration,plugged and abandoned,2001-07-22,-26.8096,150.63933
development/production,suspended/capped/shut-in,2001-07-25,-26.019824,150.100192
development/production,suspended/capped/shut-in,2001-07-31,-26.013325,150.082374
development/production,suspended/capped/shut-in,2001-08-04,-25.648747,148.907994
development/production,suspended/capped/shut-in,2001-08-07,-26.003108,150.073441
development/production,suspended/capped/shut-in,2001-08-13,-26.0022,150.084086
development/production,producing,2001-08-14,-34.13602581,150.683423
development/production,suspended/capped/shut-in,2001-08-16,-25.649169,148.929844
development/production,suspended/capped/shut-in,2001-08-18,-26.043172,150.098494
exploration,plugged and abandoned,2001-08-22,-26.731499,150.277388
development/production,suspended/capped/shut-in,2001-08-24,-25.98231,150.095605
development/production,suspended/capped/shut-in,2001-09-01,-25.98843,150.094533
exploration,plugged and abandoned,2001-09-04,-26.728847,150.35265
development/production,suspended/capped/shut-in,2001-09-08,-25.962914,150.083094
development/production,suspended/capped/shut-in,2001-09-14,-34.137991,150.719458
exploration,plugged and abandoned,2001-09-17,-26.966525,150.615397
development/production,plugged and abandoned,2001-09-17,-26.874472,150.38823
exploration,plugged and abandoned,2001-09-19,-27.95926,151.157765
exploration,plugged and abandoned,2001-09-28,-28.953083,153.21674
appraisal/pilot,plugged and abandoned,2001-10-01,-26.425372,150.068788
appraisal/pilot,plugged and abandoned,2001-10-02,-26.875041,150.404606
appraisal/pilot,plugged and abandoned,2001-10-07,-26.881355,150.406578
exploration,plugged and abandoned,2001-10-12,-26.302039,149.717641
development/production,plugged and abandoned,2001-10-13,-26.881244,150.412456
exploration,plugged and abandoned,2001-10-20,-27.614058,151.226766
exploration,plugged and abandoned,2001-10-21,-27.462993,150.525533
exploration,plugged and abandoned,2001-10-21,-27.462975,150.525533
exploration,suspended/capped/shut-in,2001-10-24,-27.389084,150.733055
development/production,suspended/capped/shut-in,2001-11-01,-24.700092,150.028416
development/production,suspended/capped/shut-in,2001-11-05,-24.689208,150.023947
exploration,suspended/capped/shut-in,2001-11-06,-26.268516,149.79015
development/production,suspended/capped/shut-in,2001-11-08,-24.686722,150.018658
development/production,suspended/capped/shut-in,2001-11-14,-24.682524,150.018966
exploration,plugged and abandoned,2001-11-20,-26.79515,150.159164
appraisal/pilot,suspended/capped/shut-in,2001-11-29,-25.808567,149.038483
appraisal/pilot,suspended/capped/shut-in,2001-11-30,-21.965744,148.040969
appraisal/pilot,suspended/capped/shut-in,2001-12-02,-21.956658,148.013219
exploration,plugged and abandoned,2001-12-03,-26.302039,149.717641
appraisal/pilot,suspended/capped/shut-in,2001-12-07,-21.944252,148.025783
appraisal/pilot,suspended/capped/shut-in,2001-12-09,-25.777444,148.973649
appraisal/pilot,plugged and abandoned,2001-12-12,-27.151361,150.799305
appraisal/pilot,suspended/capped/shut-in,2001-12-14,-21.959036,148.055453
appraisal/pilot,producing,2001-12-22,-25.684111,148.874374
appraisal/pilot,plugged and abandoned,2002-01-04,-26.828535,150.604842
appraisal/pilot,suspended/capped/shut-in,2002-01-09,-21.97203,148.059786
exploration,plugged and abandoned,2002-01-09,-31.053624,149.908035
development/production,producing,2002-01-11,-25.64068,148.938536
appraisal/pilot,producing,2002-01-29,-25.728291,148.900753
development/production,suspended/capped/shut-in,2002-02-02,-34.097478,150.712854
appraisal/pilot,suspended/capped/shut-in,2002-02-04,-21.993202,148.051733
appraisal/pilot,suspended/capped/shut-in,2002-02-08,-21.976835,148.046236
appraisal/pilot,suspended/capped/shut-in,2002-02-12,-21.97678,148.013331
appraisal/pilot,plugged and abandoned,2002-02-14,-21.947644,148.001344
appraisal/pilot,suspended/capped/shut-in,2002-02-19,-21.960967,148.009508
appraisal/pilot,plugged and abandoned,2002-02-19,-21.959853,148.008242
development/production,suspended/capped/shut-in,2002-03-05,-25.723299,148.910022
appraisal/pilot,suspended/capped/shut-in,2002-03-14,-25.647627,148.865808
development/production,producing,2002-03-28,-25.679088,148.895955
development/production,producing,2002-04-09,-25.719322,148.887191
appraisal/pilot,plugged and abandoned,2002-04-10,-27.390605,150.735064
development/production,producing,2002-04-11,-25.690025,148.893494
appraisal/pilot,suspended/capped/shut-in,2002-04-15,-21.958136,148.033352
appraisal/pilot,plugged and abandoned,2002-04-25,-27.389166,150.74
development/production,producing,2002-05-05,-25.704275,148.889964
appraisal/pilot,plugged and abandoned,2002-05-09,-27.392033,150.730463
development/production,producing,2002-05-10,-25.686627,148.908458
appraisal/pilot,suspended/capped/shut-in,2002-05-13,-21.913111,148.035102
appraisal/pilot,suspended/capped/shut-in,2002-05-15,-21.856586,148.03563
appraisal/pilot,plugged and abandoned,2002-05-18,-27.386344,150.733572
exploration,plugged and abandoned,2002-05-18,-27.031697,150.842269
development/production,producing,2002-05-23,-25.66861,148.874227
appraisal/pilot,plugged and abandoned,2002-05-26,-27.395011,150.736614
exploration,plugged and abandoned,2002-05-31,-32.70094632,151.0540197
exploration,plugged and abandoned,2002-06-04,-26.769166,150.159111
development/production,plugged and abandoned,2002-06-04,-21.958222,148.033708
development/production,plugged and abandoned,2002-06-04,-21.952025,148.026024
exploration,plugged and abandoned,2002-06-12,-27.406903,151.149111
exploration,plugged and abandoned,2002-06-12,-32.56245539,150.9650581
appraisal/pilot,suspended/capped/shut-in,2002-06-13,-21.888269,148.034914
development/production,suspended/capped/shut-in,2002-06-13,-24.751156,150.021288
exploration,plugged and abandoned,2002-06-13,-27.536075,150.643819
exploration,suspended/capped/shut-in,2002-06-14,-26.880333,150.323891
development/production,producing,2002-06-15,-21.962345,148.054408
development/production,suspended/capped/shut-in,2002-06-18,-24.756906,150.016111
exploration,suspended/capped/shut-in,2002-06-19,-24.589147,149.236247
development/production,producing,2002-06-20,-25.659519,148.879327
exploration,suspended/capped/shut-in,2002-06-20,-24.854675,149.093094
appraisal/pilot,suspended/capped/shut-in,2002-06-21,-26.874297,150.326569
development/production,producing,2002-06-21,-21.969328,148.060736
appraisal/pilot,suspended/capped/shut-in,2002-06-23,-21.912811,148.058808
development/production,suspended/capped/shut-in,2002-06-25,-24.757744,150.021694
development/production,producing,2002-06-26,-34.13206526,150.6847883
appraisal/pilot,suspended/capped/shut-in,2002-06-27,-26.875338,150.322244
development/production,suspended/capped/shut-in,2002-06-30,-24.750794,150.0139
appraisal/pilot,suspended/capped/shut-in,2002-07-02,-26.871991,150.319552
development/production,producing,2002-07-03,-34.13373524,150.6898528
development/production,suspended/capped/shut-in,2002-07-05,-24.749475,150.017444
appraisal/pilot,plugged and abandoned,2002-07-10,-24.600369,150.006686
appraisal/pilot,suspended/capped/shut-in,2002-07-11,-21.891194,148.049614
exploration,plugged and abandoned,2002-07-11,-26.381777,149.170208
appraisal/pilot,suspended/capped/shut-in,2002-07-11,-26.877647,150.317535
appraisal/pilot,plugged and abandoned,2002-07-12,-27.151094,150.801033
development/production,plugged and abandoned,2002-07-13,-24.593091,150.004808
exploration,plugged and abandoned,2002-07-18,-27.687352,142.540186
exploration,suspended/capped/shut-in,2002-07-21,-25.069241,148.931122
development/production,producing,2002-07-23,-25.766894,148.960267
appraisal/pilot,suspended/capped/shut-in,2002-07-24,-24.44733,150.023163
exploration,plugged and abandoned,2002-07-25,-26.311103,149.968744
exploration,plugged and abandoned,2002-07-26,-27.525369,151.605808
exploration,plugged and abandoned,2002-07-31,-26.24368,149.512553
exploration,plugged and abandoned,2002-08-01,-27.431966,151.32873
development/production,plugged and abandoned,2002-08-01,-24.598586,150.011603
appraisal/pilot,plugged and abandoned,2002-08-05,-27.030166,150.840319
appraisal/pilot,suspended/capped/shut-in,2002-08-07,-21.96275,148.085819
appraisal/pilot,plugged and abandoned,2002-08-08,-26.034805,149.213653
development/production,producing,2002-08-09,-25.578027,148.886841
appraisal/pilot,plugged and abandoned,2002-08-09,-27.028755,150.842014
appraisal/pilot,suspended/capped/shut-in,2002-08-10,-26.03151,149.108839
appraisal/pilot,suspended/capped/shut-in,2002-08-12,-21.936065,148.04683
appraisal/pilot,suspended/capped/shut-in,2002-08-15,-34.113796,150.726121
appraisal/pilot,suspended/capped/shut-in,2002-08-17,-21.947391,148.062106
appraisal/pilot,plugged and abandoned,2002-08-20,-26.905347,150.354806
appraisal/pilot,suspended/capped/shut-in,2002-08-20,-21.954033,148.078888
appraisal/pilot,suspended/capped/shut-in,2002-08-21,-34.108496,150.734421
appraisal/pilot,suspended/capped/shut-in,2002-08-25,-26.021069,149.122852
exploration,plugged and abandoned,2002-09-02,-27.361204,151.585806
appraisal/pilot,plugged and abandoned,2002-09-03,-26.046864,149.057728
appraisal/pilot,suspended/capped/shut-in,2002-09-03,-26.032094,149.123097
appraisal/pilot,plugged and abandoned,2002-09-05,-27.031558,150.838697
exploration,plugged and abandoned,2002-09-10,-25.289139,148.937989
appraisal/pilot,suspended/capped/shut-in,2002-09-11,-26.042825,149.11978
exploration,plugged and abandoned,2002-09-13,-25.572999,149.079699
exploration,plugged and abandoned,2002-09-17,-26.156183,149.909844
exploration,plugged and abandoned,2002-09-17,-27.685033,152.817708
appraisal/pilot,producing,2002-09-21,-25.986608,149.124702
appraisal/pilot,plugged and abandoned,2002-09-21,-27.028666,150.838786
appraisal/pilot,suspended/capped/shut-in,2002-09-25,-24.43905,150.022452
exploration,plugged and abandoned,2002-09-28,-26.12893,149.662322
exploration,suspended/capped/shut-in,2002-09-28,-25.289152,148.937927
appraisal/pilot,producing,2002-09-28,-25.985611,149.045944
exploration,suspended/capped/shut-in,2002-09-30,-25.457083,149.044136
development/production,suspended/capped/shut-in,2002-10-06,-26.048536,150.103736
appraisal/pilot,plugged and abandoned,2002-10-11,-28.163039,152.881385
development/production,suspended/capped/shut-in,2002-10-12,-26.056997,150.093561
exploration,suspended/capped/shut-in,2002-10-18,-24.517697,148.954494
exploration,suspended/capped/shut-in,2002-10-18,-25.38978,149.027524
exploration,suspended/capped/shut-in,2002-10-19,-25.066503,150.066353
development/production,suspended/capped/shut-in,2002-10-21,-26.001489,150.100719
development/production,plugged and abandoned,2002-10-23,-34.08318128,150.7525372
exploration,suspended/capped/shut-in,2002-10-24,-25.06903,150.075155
appraisal/pilot,plugged and abandoned,2002-10-24,-27.031638,150.841922
development/production,producing,2002-10-25,-34.08340551,150.7425182
exploration,plugged and abandoned,2002-10-26,-31.39645,149.498772
development/production,suspended/capped/shut-in,2002-10-28,-25.99993,150.079058
development/production,producing,2002-10-31,-34.078573,150.7525863
appraisal/pilot,suspended/capped/shut-in,2002-11-07,-25.069247,150.074978
exploration,plugged and abandoned,2002-11-08,-28.126474,150.741943
development/production,producing,2002-11-08,-34.07398918,150.7549633
exploration,plugged and abandoned,2002-11-12,-31.402758,149.448039
development/production,plugged and abandoned,2002-11-12,-34.06979306,150.7559712
development/production,producing,2002-11-18,-25.657614,148.895522
development/production,producing,2002-11-18,-34.07146433,150.750378
development/production,producing,2002-11-20,-34.07675552,150.7481755
exploration,plugged and abandoned,2002-11-23,-27.535972,151.165633
development/production,suspended/capped/shut-in,2002-11-27,-25.644147,148.89775
